ID	Length	SRX6637057	SRX6637058	SRX6637059	SRX6637060
ENSG00000077935	4499	116.0	122.0	83.0	79.0
ENSG00000100979	6999	925.0	901.0	779.0	772.0
ENSG00000178385	6999	122.0	111.0	107.0	182.0
ENSG00000099817	33499	580.0	482.0	1225.0	1046.0
ENSG00000264758	20499	1408.0	1048.0	1534.0	1392.0
ENSG00000073921	7499	107.0	119.0	65.0	119.0
ENSG00000111752	8499	613.0	714.0	502.0	708.0
ENSG00000272993	4499	53.0	36.0	618.0	822.0
ENSG00000204138	5499	14.0	22.0	154.0	173.0
ENSG00000270264	16499	77.0	53.0	494.0	374.0
ENSG00000229468	10499	1.0	4.0	226.0	155.0
ENSG00000237719	9999	313.0	267.0	121.0	175.0
ENSG00000131626	13499	47.0	68.0	370.0	247.0
ENSG00000165280	12999	32.0	22.0	260.0	150.0
ENSG00000271199	11999	135.0	129.0	224.0	229.0
ENSG00000271765	4999	30.0	42.0	8.0	45.0
ENSG00000152556	7999	274.0	287.0	57.0	116.0
ENSG00000115942	19499	345.0	302.0	573.0	621.0
ENSG00000087053	15499	562.0	554.0	212.0	392.0
ENSG00000268461	4499	44.0	53.0	66.0	95.0
ENSG00000265400	4999	0.0	0.0	69.0	74.0
ENSG00000185065	3999	203.0	196.0	352.0	389.0
ENSG00000008516	4499	3.0	1.0	141.0	124.0
ENSG00000115806	4499	6.0	11.0	61.0	80.0
ENSG00000259972	7999	306.0	300.0	268.0	400.0
ENSG00000254064	7499	396.0	378.0	459.0	496.0
ENSG00000185633	5499	2459.0	2249.0	2765.0	3366.0
ENSG00000230442	17999	5.0	3.0	457.0	518.0
ENSG00000153814	5499	228.0	255.0	136.0	199.0
ENSG00000108592	4999	1232.0	1346.0	644.0	824.0
ENSG00000247679	4499	56.0	65.0	3.0	22.0
ENSG00000149346	17999	524.0	472.0	768.0	796.0
ENSG00000248015	4499	506.0	531.0	619.0	672.0
ENSG00000145555	3999	123.0	137.0	143.0	159.0
ENSG00000182087	6499	4.0	4.0	195.0	227.0
ENSG00000144655	4499	34.0	41.0	61.0	78.0
ENSG00000226957	13999	21.0	23.0	240.0	189.0
ENSG00000254004	10499	15.0	24.0	248.0	214.0
ENSG00000160813	5999	1617.0	1461.0	1415.0	1584.0
ENSG00000230454	3999	16.0	9.0	68.0	48.0
ENSG00000221423	12499	524.0	532.0	1360.0	1268.0
ENSG00000147113	10999	1.0	0.0	144.0	126.0
ENSG00000094880	8499	326.0	312.0	393.0	427.0
ENSG00000225377	4999	9.0	25.0	58.0	30.0
ENSG00000270189	28499	1601.0	1461.0	1754.0	1808.0
ENSG00000100522	5499	269.0	314.0	323.0	302.0
ENSG00000164574	23499	104.0	124.0	686.0	729.0
ENSG00000196296	4999	162.0	152.0	71.0	94.0
ENSG00000151014	9499	217.0	222.0	361.0	362.0
ENSG00000244055	11999	120.0	147.0	316.0	353.0
ENSG00000145912	11999	702.0	714.0	580.0	543.0
ENSG00000168906	14499	354.0	288.0	868.0	931.0
ENSG00000227543	7499	411.0	303.0	307.0	332.0
ENSG00000126653	4499	24.0	36.0	53.0	41.0
ENSG00000070190	14499	340.0	434.0	435.0	459.0
ENSG00000204569	23999	2021.0	2038.0	1516.0	1438.0
ENSG00000263880	6499	8.0	7.0	45.0	47.0
ENSG00000016864	8499	2050.0	2046.0	884.0	1080.0
ENSG00000156381	9499	271.0	274.0	324.0	294.0
ENSG00000173588	7999	85.0	89.0	207.0	146.0
ENSG00000128604	10499	671.0	668.0	540.0	577.0
ENSG00000176974	8999	449.0	416.0	813.0	850.0
ENSG00000268211	9999	522.0	535.0	286.0	290.0
ENSG00000161594	7499	236.0	277.0	484.0	479.0
ENSG00000074696	4499	475.0	478.0	248.0	292.0
ENSG00000257218	7999	975.0	1011.0	876.0	950.0
ENSG00000177202	3999	69.0	54.0	56.0	81.0
ENSG00000173674	60999	16.0	20.0	1318.0	906.0
ENSG00000252503	16999	265.0	286.0	373.0	394.0
ENSG00000103168	5499	5.0	8.0	135.0	104.0
ENSG00000125872	6999	220.0	220.0	282.0	302.0
ENSG00000088833	5499	15.0	5.0	95.0	106.0
ENSG00000163684	6499	7.0	8.0	122.0	149.0
ENSG00000139625	9999	1130.0	1264.0	1100.0	1467.0
ENSG00000179271	9499	5742.0	5649.0	4135.0	4308.0
ENSG00000123124	5999	87.0	92.0	103.0	125.0
ENSG00000254501	8999	493.0	380.0	473.0	536.0
ENSG00000270953	3999	43.0	37.0	7.0	9.0
ENSG00000229299	14499	24.0	15.0	935.0	676.0
ENSG00000148204	3999	262.0	193.0	222.0	273.0
ENSG00000170004	3999	138.0	140.0	16.0	39.0
ENSG00000140941	11499	898.0	669.0	761.0	1104.0
ENSG00000163527	7499	19.0	17.0	86.0	87.0
ENSG00000145414	9999	123.0	90.0	273.0	202.0
ENSG00000197121	5499	21.0	16.0	50.0	55.0
ENSG00000169718	5499	1005.0	901.0	715.0	723.0
ENSG00000121957	4499	245.0	222.0	282.0	212.0
ENSG00000259408	5999	83.0	105.0	176.0	178.0
ENSG00000171421	12999	4.0	4.0	312.0	329.0
ENSG00000268810	6999	174.0	101.0	34.0	51.0
ENSG00000183798	5999	482.0	372.0	194.0	174.0
ENSG00000251369	3999	15.0	13.0	53.0	44.0
ENSG00000126603	11999	901.0	715.0	803.0	641.0
ENSG00000199325	10999	133.0	117.0	512.0	467.0
ENSG00000090487	5999	70.0	74.0	53.0	126.0
ENSG00000163239	4999	1642.0	1906.0	968.0	875.0
ENSG00000243305	7999	205.0	136.0	47.0	99.0
ENSG00000222640	22499	868.0	1014.0	868.0	799.0
ENSG00000125450	8999	729.0	479.0	504.0	618.0
ENSG00000074582	5499	319.0	294.0	278.0	235.0
ENSG00000128617	10499	3149.0	3660.0	2785.0	2780.0
ENSG00000102870	7499	1194.0	1160.0	953.0	800.0
ENSG00000213199	3999	171.0	149.0	90.0	111.0
ENSG00000174236	4999	12.0	14.0	81.0	61.0
ENSG00000102710	8999	364.0	387.0	300.0	328.0
ENSG00000164068	10499	1038.0	922.0	944.0	1093.0
ENSG00000157119	3999	1.0	0.0	43.0	74.0
ENSG00000250899	6999	80.0	77.0	60.0	44.0
ENSG00000253722	3999	158.0	115.0	183.0	202.0
ENSG00000248275	8999	23.0	20.0	202.0	130.0
ENSG00000230679	7499	4.0	7.0	96.0	79.0
ENSG00000226390	14999	120.0	95.0	1436.0	1407.0
ENSG00000011478	12499	625.0	601.0	662.0	596.0
ENSG00000100528	4499	323.0	407.0	411.0	588.0
ENSG00000089159	3999	26.0	28.0	12.0	121.0
ENSG00000186638	6999	898.0	921.0	585.0	470.0
ENSG00000131116	8999	307.0	242.0	215.0	193.0
ENSG00000233996	24499	1116.0	1299.0	1086.0	1033.0
ENSG00000171444	14499	236.0	233.0	260.0	325.0
ENSG00000273116	15499	702.0	399.0	748.0	710.0
ENSG00000108559	4999	23.0	18.0	49.0	60.0
ENSG00000172382	11499	508.0	571.0	1202.0	1251.0
ENSG00000178605	4999	267.0	181.0	153.0	157.0
ENSG00000223496	3999	141.0	189.0	84.0	121.0
ENSG00000108474	11499	158.0	173.0	498.0	353.0
ENSG00000132763	3999	1366.0	1453.0	1554.0	1070.0
ENSG00000268166	17499	147.0	136.0	564.0	567.0
ENSG00000065665	5499	136.0	103.0	142.0	149.0
ENSG00000160299	6999	5.0	10.0	53.0	82.0
ENSG00000186765	29499	2440.0	2176.0	3175.0	2867.0
ENSG00000185122	12499	779.0	725.0	2254.0	2138.0
ENSG00000170271	8999	8039.0	7579.0	1725.0	2233.0
ENSG00000177830	12499	751.0	538.0	1197.0	1131.0
ENSG00000050344	13999	4453.0	4725.0	4558.0	5385.0
ENSG00000166037	3999	360.0	409.0	189.0	202.0
ENSG00000096060	13999	242.0	273.0	461.0	591.0
ENSG00000242539	5999	683.0	672.0	202.0	180.0
ENSG00000115368	13499	61.0	70.0	241.0	237.0
ENSG00000120832	10499	309.0	420.0	372.0	415.0
ENSG00000144445	6499	319.0	366.0	115.0	147.0
ENSG00000117593	4499	148.0	201.0	216.0	213.0
ENSG00000023228	4499	21.0	20.0	68.0	63.0
ENSG00000238369	5999	184.0	76.0	122.0	143.0
ENSG00000255681	6499	12.0	13.0	89.0	64.0
ENSG00000152439	9499	12.0	24.0	310.0	260.0
ENSG00000228692	4999	1.0	12.0	127.0	73.0
ENSG00000100030	10999	23.0	20.0	127.0	161.0
ENSG00000254582	3999	39.0	24.0	29.0	21.0
ENSG00000269694	4999	3.0	0.0	106.0	66.0
ENSG00000089280	3999	92.0	92.0	93.0	126.0
ENSG00000270117	4999	8.0	4.0	36.0	51.0
ENSG00000105519	10499	1708.0	1594.0	1068.0	1065.0
ENSG00000159588	29999	559.0	504.0	1197.0	1284.0
ENSG00000213669	8499	29.0	21.0	180.0	138.0
ENSG00000113300	3999	7.0	18.0	71.0	60.0
ENSG00000087191	7499	814.0	746.0	635.0	709.0
ENSG00000136754	5499	231.0	267.0	88.0	69.0
ENSG00000184162	4999	196.0	193.0	139.0	192.0
ENSG00000170265	15999	66.0	78.0	206.0	211.0
ENSG00000253744	73499	926.0	945.0	2438.0	2818.0
ENSG00000198839	13499	101.0	113.0	251.0	296.0
ENSG00000180329	6999	46.0	26.0	109.0	103.0
ENSG00000176108	7999	30.0	32.0	66.0	67.0
ENSG00000224346	6499	12.0	17.0	95.0	69.0
ENSG00000260281	10999	110.0	109.0	167.0	227.0
ENSG00000101246	25499	24175.0	23514.0	43446.0	40819.0
ENSG00000181904	13999	5.0	4.0	297.0	197.0
ENSG00000164327	5999	2892.0	2925.0	2072.0	2572.0
ENSG00000266129	10499	76.0	69.0	102.0	159.0
ENSG00000135248	5499	2.0	8.0	244.0	196.0
ENSG00000269813	15499	1460.0	1424.0	768.0	969.0
ENSG00000239407	15999	590.0	520.0	562.0	690.0
ENSG00000260884	12999	174.0	141.0	298.0	239.0
ENSG00000132912	6999	857.0	737.0	1120.0	1121.0
ENSG00000242667	5499	8.0	12.0	64.0	34.0
ENSG00000224468	6999	497.0	428.0	508.0	528.0
ENSG00000112249	4499	52.0	44.0	59.0	29.0
ENSG00000140525	13999	433.0	376.0	351.0	400.0
ENSG00000143819	23999	1124.0	846.0	407.0	766.0
ENSG00000250748	5499	256.0	304.0	112.0	131.0
ENSG00000097007	12499	37.0	52.0	333.0	258.0
ENSG00000233016	6499	183.0	142.0	1631.0	1349.0
ENSG00000169660	8499	783.0	595.0	318.0	344.0
ENSG00000270429	3999	26.0	15.0	43.0	57.0
ENSG00000120333	22999	1450.0	1710.0	986.0	1093.0
ENSG00000095319	5499	756.0	601.0	512.0	605.0
ENSG00000173726	24648	178.0	189.0	1051.0	1074.0
ENSG00000269886	15499	1762.0	1907.0	1717.0	1634.0
ENSG00000130311	8499	782.0	639.0	518.0	456.0
ENSG00000157833	6499	1577.0	1570.0	1517.0	1522.0
ENSG00000237991	5499	1.0	0.0	51.0	28.0
ENSG00000136937	20499	298.0	310.0	981.0	868.0
ENSG00000258172	8999	78.0	79.0	428.0	453.0
ENSG00000117362	7999	68.0	53.0	284.0	261.0
ENSG00000223254	4499	199.0	203.0	139.0	223.0
ENSG00000197723	5999	2654.0	2836.0	2424.0	2237.0
ENSG00000240710	9999	50.0	17.0	683.0	435.0
ENSG00000228040	14499	73.0	79.0	342.0	243.0
ENSG00000139624	7499	17.0	34.0	199.0	169.0
ENSG00000104983	3999	19.0	12.0	39.0	39.0
ENSG00000166145	4499	227.0	241.0	140.0	120.0
ENSG00000100359	4499	493.0	408.0	353.0	383.0
ENSG00000234160	12999	203.0	152.0	726.0	650.0
ENSG00000269949	8499	22.0	9.0	151.0	95.0
ENSG00000147408	10999	674.0	687.0	112.0	113.0
ENSG00000136842	3999	86.0	78.0	99.0	137.0
ENSG00000065000	3999	58.0	48.0	140.0	235.0
ENSG00000146278	26079	479.0	580.0	604.0	747.0
ENSG00000131044	5499	98.0	163.0	113.0	112.0
ENSG00000167785	3999	15.0	27.0	65.0	75.0
ENSG00000181004	4499	10.0	12.0	114.0	173.0
ENSG00000142082	7999	2773.0	2822.0	906.0	1020.0
ENSG00000170807	11999	82.0	90.0	196.0	190.0
ENSG00000011275	7999	35.0	35.0	159.0	142.0
ENSG00000263731	3999	0.0	1.0	42.0	33.0
ENSG00000143418	11999	370.0	331.0	398.0	369.0
ENSG00000164190	18499	458.0	440.0	395.0	445.0
ENSG00000130827	6999	440.0	504.0	772.0	705.0
ENSG00000183044	3999	0.0	0.0	58.0	46.0
ENSG00000242861	3999	208.0	169.0	669.0	725.0
ENSG00000137992	5499	14.0	28.0	110.0	119.0
ENSG00000225093	13499	2.0	3.0	298.0	171.0
ENSG00000270926	5499	230.0	222.0	47.0	42.0
ENSG00000118246	9499	231.0	234.0	244.0	227.0
ENSG00000108639	3999	97.0	117.0	140.0	117.0
ENSG00000146243	5999	93.0	93.0	62.0	128.0
ENSG00000261604	8499	368.0	317.0	160.0	233.0
ENSG00000269427	10499	574.0	601.0	294.0	338.0
ENSG00000182224	15499	155.0	204.0	269.0	185.0
ENSG00000178209	8999	217.0	160.0	169.0	656.0
ENSG00000135341	32999	28.0	56.0	1164.0	1005.0
ENSG00000138674	15499	78.0	94.0	413.0	417.0
ENSG00000132740	3999	23.0	12.0	52.0	50.0
ENSG00000272851	12499	169.0	118.0	454.0	635.0
ENSG00000131386	23499	232.0	221.0	1024.0	839.0
ENSG00000270019	6999	7.0	2.0	55.0	79.0
ENSG00000256355	4499	0.0	0.0	51.0	53.0
ENSG00000162572	4999	482.0	406.0	255.0	230.0
ENSG00000198208	7499	813.0	743.0	863.0	1071.0
ENSG00000196517	4999	627.0	547.0	259.0	225.0
ENSG00000232077	3999	2.0	2.0	49.0	54.0
ENSG00000268764	3999	88.0	56.0	49.0	70.0
ENSG00000204839	9499	472.0	398.0	438.0	458.0
ENSG00000174564	4999	46.0	26.0	62.0	61.0
ENSG00000268846	7999	151.0	169.0	117.0	139.0
ENSG00000233330	7999	175.0	200.0	244.0	308.0
ENSG00000139537	9999	3209.0	3260.0	2595.0	2494.0
ENSG00000100554	26999	198.0	227.0	665.0	794.0
ENSG00000137575	27499	544.0	551.0	476.0	768.0
ENSG00000140479	4999	55.0	37.0	82.0	58.0
ENSG00000207058	14499	581.0	649.0	739.0	766.0
ENSG00000261799	22499	11.0	9.0	719.0	540.0
ENSG00000270553	7499	31.0	49.0	99.0	120.0
ENSG00000116752	3999	34.0	22.0	56.0	96.0
ENSG00000141627	9499	188.0	190.0	216.0	231.0
ENSG00000268309	4499	878.0	738.0	417.0	509.0
ENSG00000198369	8499	4.0	1.0	109.0	92.0
ENSG00000133731	9499	72.0	77.0	227.0	169.0
ENSG00000189045	6499	29.0	33.0	71.0	62.0
ENSG00000135452	4499	494.0	512.0	325.0	380.0
ENSG00000270022	4499	3379.0	3626.0	2933.0	2279.0
ENSG00000053770	9499	100.0	111.0	228.0	264.0
ENSG00000178852	9999	112.0	144.0	391.0	282.0
ENSG00000263345	5999	153.0	75.0	83.0	88.0
ENSG00000075290	8499	285.0	198.0	467.0	434.0
ENSG00000085840	4499	84.0	79.0	82.0	111.0
ENSG00000197748	4999	54.0	72.0	53.0	51.0
ENSG00000083444	3999	22.0	27.0	35.0	102.0
ENSG00000107745	11999	31.0	23.0	306.0	309.0
ENSG00000237938	7999	234.0	108.0	150.0	175.0
ENSG00000162004	10999	420.0	413.0	457.0	468.0
ENSG00000111530	5999	45.0	44.0	106.0	132.0
ENSG00000178234	6499	23.0	11.0	62.0	60.0
ENSG00000153976	3999	119.0	137.0	23.0	26.0
ENSG00000134775	4999	51.0	31.0	28.0	37.0
ENSG00000121764	5999	127.0	85.0	95.0	107.0
ENSG00000236358	7499	45.0	37.0	340.0	299.0
ENSG00000143553	9499	2904.0	3387.0	2654.0	2604.0
ENSG00000092929	6999	209.0	137.0	102.0	120.0
ENSG00000185736	4499	16.0	13.0	79.0	76.0
ENSG00000246250	11999	33.0	20.0	108.0	165.0
ENSG00000264026	20999	41.0	61.0	381.0	320.0
ENSG00000261691	19999	670.0	272.0	853.0	711.0
ENSG00000222224	5999	285.0	265.0	91.0	84.0
ENSG00000271815	9999	231.0	286.0	375.0	348.0
ENSG00000163608	4499	91.0	98.0	53.0	61.0
ENSG00000259116	8499	71.0	54.0	97.0	102.0
ENSG00000071082	17999	118.0	86.0	505.0	497.0
ENSG00000266714	5499	208.0	153.0	141.0	167.0
ENSG00000198700	5499	18.0	29.0	221.0	211.0
ENSG00000155744	9999	64.0	103.0	347.0	192.0
ENSG00000212319	4499	1.0	1.0	55.0	27.0
ENSG00000201896	6999	2.0	4.0	96.0	101.0
ENSG00000188910	7999	2.0	0.0	83.0	71.0
ENSG00000120137	5499	59.0	35.0	65.0	48.0
ENSG00000109065	8999	736.0	732.0	1804.0	1446.0
ENSG00000085760	3999	930.0	1030.0	1035.0	1411.0
ENSG00000250869	7499	49.0	30.0	121.0	161.0
ENSG00000188846	7999	403.0	350.0	737.0	1731.0
ENSG00000130876	4999	1092.0	1034.0	258.0	313.0
ENSG00000170234	17999	208.0	171.0	278.0	289.0
ENSG00000160613	38499	2489.0	2642.0	1999.0	1973.0
ENSG00000227407	5999	67.0	42.0	900.0	658.0
ENSG00000166086	6999	224.0	175.0	193.0	266.0
ENSG00000141543	4499	7.0	31.0	28.0	88.0
ENSG00000179134	5499	1036.0	880.0	765.0	852.0
ENSG00000170113	7499	0.0	0.0	60.0	64.0
ENSG00000229739	6499	39.0	38.0	235.0	142.0
ENSG00000154743	6499	70.0	84.0	63.0	49.0
ENSG00000140577	5499	5.0	7.0	78.0	67.0
ENSG00000241135	14499	0.0	0.0	409.0	228.0
ENSG00000185963	10999	51.0	65.0	198.0	147.0
ENSG00000238058	10499	39.0	61.0	184.0	144.0
ENSG00000258908	5999	691.0	614.0	883.0	1129.0
ENSG00000242052	3999	0.0	1.0	13.0	17.0
ENSG00000259657	4499	139.0	133.0	85.0	141.0
ENSG00000224448	10499	257.0	288.0	374.0	348.0
ENSG00000053438	4499	41.0	28.0	208.0	234.0
ENSG00000188112	6499	302.0	295.0	221.0	180.0
ENSG00000148303	4999	97.0	121.0	152.0	250.0
ENSG00000118816	5499	12.0	13.0	61.0	751.0
ENSG00000254261	3999	0.0	0.0	22.0	17.0
ENSG00000116221	6499	265.0	273.0	262.0	265.0
ENSG00000211644	19999	35.0	17.0	554.0	597.0
ENSG00000207449	9499	115.0	123.0	60.0	59.0
ENSG00000000457	4999	40.0	11.0	43.0	35.0
ENSG00000140199	8499	1471.0	1705.0	1879.0	1852.0
ENSG00000164933	11999	156.0	188.0	181.0	227.0
ENSG00000068724	6999	35.0	33.0	122.0	115.0
ENSG00000105617	18999	1572.0	1151.0	1709.0	1547.0
ENSG00000260552	6499	327.0	295.0	313.0	477.0
ENSG00000103257	15499	2.0	8.0	343.0	550.0
ENSG00000036549	7499	38.0	61.0	83.0	135.0
ENSG00000126456	18999	5302.0	4273.0	3097.0	3160.0
ENSG00000187800	32499	1555.0	1303.0	1881.0	1656.0
ENSG00000155975	18999	96.0	95.0	379.0	452.0
ENSG00000205763	4499	71.0	76.0	28.0	37.0
ENSG00000010072	27999	1620.0	1951.0	1928.0	2033.0
ENSG00000236859	8499	692.0	737.0	359.0	316.0
ENSG00000157593	7499	13982.0	14735.0	14119.0	15616.0
ENSG00000235261	25499	115.0	98.0	855.0	558.0
ENSG00000115514	9499	249.0	239.0	392.0	374.0
ENSG00000228060	4499	1099.0	966.0	1618.0	1985.0
ENSG00000135094	5999	1670.0	1773.0	1091.0	845.0
ENSG00000273165	7499	53.0	43.0	153.0	78.0
ENSG00000164182	8999	707.0	811.0	357.0	550.0
ENSG00000261071	16999	151.0	175.0	241.0	270.0
ENSG00000259071	8499	148.0	125.0	71.0	75.0
ENSG00000134748	22499	576.0	580.0	705.0	578.0
ENSG00000167566	15999	24.0	27.0	190.0	189.0
ENSG00000230872	9499	155.0	156.0	187.0	159.0
ENSG00000232134	20499	857.0	886.0	955.0	1084.0
ENSG00000186532	6499	151.0	125.0	125.0	140.0
ENSG00000269131	16999	1275.0	776.0	864.0	1032.0
ENSG00000167395	10999	1395.0	1335.0	1106.0	1027.0
ENSG00000162437	3999	533.0	637.0	492.0	612.0
ENSG00000271803	5499	158.0	144.0	84.0	51.0
ENSG00000111199	15499	56.0	59.0	3302.0	2964.0
ENSG00000106638	4499	35.0	25.0	62.0	88.0
ENSG00000272941	12999	281.0	274.0	247.0	305.0
ENSG00000101162	4499	397.0	496.0	510.0	545.0
ENSG00000198836	3999	17.0	9.0	47.0	38.0
ENSG00000107036	70999	761.0	839.0	3426.0	4010.0
ENSG00000168101	7499	127.0	88.0	131.0	155.0
ENSG00000228544	12999	202.0	236.0	251.0	314.0
ENSG00000133703	9499	144.0	192.0	429.0	430.0
ENSG00000132128	4999	81.0	40.0	68.0	79.0
ENSG00000003987	7999	158.0	235.0	317.0	325.0
ENSG00000135372	18499	60.0	49.0	1204.0	1075.0
ENSG00000178252	4499	247.0	218.0	227.0	319.0
ENSG00000265666	3999	4.0	5.0	80.0	51.0
ENSG00000151131	9499	67.0	58.0	166.0	176.0
ENSG00000204618	5999	1617.0	1936.0	1271.0	1022.0
ENSG00000198517	4999	91.0	55.0	48.0	70.0
ENSG00000135446	4999	212.0	236.0	597.0	525.0
ENSG00000267964	9499	1106.0	1004.0	1532.0	1736.0
ENSG00000264724	33999	55.0	55.0	825.0	740.0
ENSG00000143952	11499	1139.0	1284.0	804.0	900.0
ENSG00000112282	5999	52.0	40.0	71.0	109.0
ENSG00000267205	3999	208.0	140.0	167.0	116.0
ENSG00000137106	6499	197.0	177.0	257.0	338.0
ENSG00000273261	19999	718.0	777.0	579.0	593.0
ENSG00000137076	3999	45.0	50.0	82.0	92.0
ENSG00000053747	10499	374.0	332.0	527.0	572.0
ENSG00000151135	8499	64.0	48.0	163.0	176.0
ENSG00000166164	12999	354.0	208.0	409.0	384.0
ENSG00000166171	11999	302.0	333.0	305.0	375.0
ENSG00000109084	4999	74.0	67.0	106.0	154.0
ENSG00000154639	17999	641.0	794.0	384.0	549.0
ENSG00000228643	5499	4.0	5.0	120.0	65.0
ENSG00000225981	24499	977.0	698.0	999.0	1060.0
ENSG00000106346	6499	539.0	428.0	225.0	235.0
ENSG00000181029	4999	12.0	3.0	78.0	356.0
ENSG00000196387	3999	32.0	24.0	54.0	33.0
ENSG00000236867	3999	21.0	14.0	116.0	114.0
ENSG00000105516	4999	274.0	265.0	82.0	65.0
ENSG00000263167	19999	10.0	15.0	2783.0	1704.0
ENSG00000258667	7999	123.0	126.0	285.0	235.0
ENSG00000207265	6999	4.0	2.0	117.0	73.0
ENSG00000198569	3999	4.0	2.0	30.0	32.0
ENSG00000155363	6499	3776.0	3887.0	3969.0	3973.0
ENSG00000257222	4499	117.0	118.0	66.0	56.0
ENSG00000081692	9999	27.0	33.0	287.0	251.0
ENSG00000143373	8999	646.0	639.0	432.0	534.0
ENSG00000267848	10999	877.0	602.0	278.0	326.0
ENSG00000148384	17999	937.0	817.0	952.0	1040.0
ENSG00000220494	4999	23.0	19.0	47.0	63.0
ENSG00000116729	4499	17.0	17.0	61.0	70.0
ENSG00000136463	7499	46.0	43.0	174.0	141.0
ENSG00000229321	6499	7.0	11.0	40.0	59.0
ENSG00000161010	26999	2355.0	1997.0	3948.0	4442.0
ENSG00000113810	17499	138.0	172.0	597.0	596.0
ENSG00000143627	7499	98.0	103.0	151.0	108.0
ENSG00000179604	4999	100.0	97.0	29.0	36.0
ENSG00000231979	8999	36.0	30.0	107.0	125.0
ENSG00000198088	4999	39.0	33.0	94.0	90.0
ENSG00000231332	10999	43.0	51.0	167.0	151.0
ENSG00000112293	6999	464.0	495.0	256.0	337.0
ENSG00000113312	19999	106.0	145.0	587.0	670.0
ENSG00000119718	5499	48.0	29.0	64.0	62.0
ENSG00000132603	14499	342.0	351.0	671.0	601.0
ENSG00000077238	5999	22.0	14.0	247.0	178.0
ENSG00000201813	6499	5.0	10.0	125.0	95.0
ENSG00000273219	5999	8.0	15.0	104.0	95.0
ENSG00000064652	3999	48.0	63.0	87.0	71.0
ENSG00000255933	16499	250.0	173.0	365.0	327.0
ENSG00000171723	5999	6.0	4.0	91.0	84.0
ENSG00000201778	9499	1002.0	502.0	876.0	1236.0
ENSG00000100399	7499	174.0	130.0	159.0	129.0
ENSG00000230124	36499	26.0	23.0	1364.0	1105.0
ENSG00000233337	6499	1226.0	1258.0	260.0	271.0
ENSG00000087008	11499	65.0	77.0	484.0	459.0
ENSG00000155508	16499	1098.0	1108.0	595.0	670.0
ENSG00000048828	7999	12.0	11.0	121.0	180.0
ENSG00000250238	15499	36.0	35.0	403.0	327.0
ENSG00000119707	14999	99.0	124.0	542.0	438.0
ENSG00000104228	3999	179.0	146.0	38.0	34.0
ENSG00000268006	12499	1183.0	1067.0	871.0	790.0
ENSG00000231702	5499	10.0	12.0	286.0	161.0
ENSG00000105137	5499	206.0	165.0	218.0	247.0
ENSG00000139278	9999	358.0	354.0	352.0	391.0
ENSG00000204130	7999	644.0	677.0	815.0	1109.0
ENSG00000046653	8999	199.0	211.0	184.0	273.0
ENSG00000238326	5499	7.0	16.0	41.0	55.0
ENSG00000245149	12999	202.0	225.0	558.0	409.0
ENSG00000255851	4499	89.0	82.0	126.0	113.0
ENSG00000107201	25999	486.0	604.0	897.0	931.0
ENSG00000228527	4499	1.0	0.0	57.0	61.0
ENSG00000226648	14499	576.0	540.0	602.0	701.0
ENSG00000132781	5499	50.0	60.0	77.0	82.0
ENSG00000149262	52499	381.0	342.0	1290.0	1172.0
ENSG00000265263	13499	526.0	365.0	156.0	212.0
ENSG00000240163	6999	273.0	221.0	207.0	274.0
ENSG00000100023	15499	7.0	7.0	290.0	293.0
ENSG00000233333	5499	0.0	0.0	90.0	45.0
ENSG00000131037	8999	991.0	909.0	1078.0	966.0
ENSG00000148672	8999	63.0	53.0	113.0	241.0
ENSG00000243404	4499	69.0	60.0	41.0	65.0
ENSG00000268598	5499	4.0	4.0	65.0	93.0
ENSG00000255467	9499	249.0	247.0	258.0	220.0
ENSG00000267834	11999	477.0	371.0	408.0	460.0
ENSG00000166012	14999	227.0	198.0	384.0	446.0
ENSG00000089486	5999	1149.0	1249.0	617.0	713.0
ENSG00000164466	8499	27.0	25.0	63.0	79.0
ENSG00000213440	13999	133.0	114.0	360.0	254.0
ENSG00000201659	11999	897.0	1022.0	1264.0	1135.0
ENSG00000136527	4499	35.0	56.0	29.0	44.0
ENSG00000234252	4499	118.0	55.0	93.0	120.0
ENSG00000247473	5999	26.0	8.0	82.0	90.0
ENSG00000115275	5999	843.0	802.0	814.0	753.0
ENSG00000238228	5999	137.0	128.0	142.0	177.0
ENSG00000174775	4499	24.0	5.0	136.0	102.0
ENSG00000197815	4999	20.0	33.0	58.0	69.0
ENSG00000256176	3999	49.0	48.0	32.0	13.0
ENSG00000143412	8999	165.0	138.0	165.0	176.0
ENSG00000227868	7999	1.0	1.0	192.0	143.0
ENSG00000196787	3999	440.0	536.0	641.0	451.0
ENSG00000178719	6999	49.0	43.0	88.0	486.0
ENSG00000259422	6499	0.0	2.0	80.0	48.0
ENSG00000142039	8499	1566.0	1446.0	1088.0	1060.0
ENSG00000072364	7999	504.0	514.0	849.0	578.0
ENSG00000131470	4999	1582.0	1653.0	379.0	518.0
ENSG00000246731	6499	2803.0	3327.0	3400.0	3506.0
ENSG00000183597	3999	143.0	123.0	78.0	105.0
ENSG00000143252	4499	491.0	416.0	701.0	659.0
ENSG00000110063	5499	337.0	348.0	259.0	252.0
ENSG00000273262	3999	162.0	176.0	162.0	134.0
ENSG00000225082	7499	21.0	20.0	776.0	649.0
ENSG00000265401	4499	1844.0	1894.0	4363.0	4675.0
